"0.0.1","12","0.006841504946351051"
"0.0.2","12","0.006841504946351051"
"0.0.3","13","0.007411630358546972"
"0.1.0","14","0.007981755770742893"
"0.1.1","11","0.00627137953415513"
"0.2.0","12","0.006841504946351051"
"0.1.2","12","0.006841504946351051"
"0.1.3","12","0.006841504946351051"
"0.2.1","13","0.007411630358546972"
"0.2.2","12","0.006841504946351051"
"0.2.3","14","0.007981755770742893"
"0.3.0","12","0.006841504946351051"
"0.3.1","55","0.031356897205114365"
"0.3.2","578","0.3295325040817261"
"0.3.3","14","0.007981755770742893"
"0.3.4","15","0.008551881648600101"
"0.3.5","13","0.007411630358546972"
"0.3.6","12","0.006841504946351051"
"0.3.7","12","0.006841504946351051"
"0.4.0","70","0.03990878164768219"
"0.5.0","786","0.4481185972690582"
"0.6.0","50","0.028506271541118622"
