"0.0.1","4","0.0016856299480423331"
"0.0.2","37","0.015592077746987343"
"0.0.3","2","8.428149740211666E-4"
"0.1.0","32","0.013485039584338665"
"0.1.1","35","0.014749262481927872"
"0.2.0","27","0.011378002353012562"
"0.1.2","27","0.011378002353012562"
"0.1.3","27","0.011378002353012562"
"0.2.1","27","0.011378002353012562"
"0.2.2","2","8.428149740211666E-4"
"0.2.3","1","4.214074870105833E-4"
"0.3.0","1","4.214074870105833E-4"
"0.3.1","14","0.005899704992771149"
"0.3.2","449","0.18921196460723877"
"0.3.3","2","8.428149740211666E-4"
"0.3.4","24","0.01011378038674593"
"0.3.5","28","0.011799409985542297"
"0.3.6","40","0.016856299713253975"
"0.3.7","25","0.01053518708795309"
"0.4.0","5","0.002107037464156747"
"0.5.0","7","0.0029498524963855743"
"0.6.0","6","0.0025284450966864824"
"0.6.1","17","0.007163927424699068"
"0.6.2","107","0.04509060084819794"
"0.7.0","38","0.016013484448194504"
"0.8.0","59","0.024863041937351227"
"0.8.1","4","0.0016856299480423331"
"0.8.2","598","0.25200167298316956"
"0.8.3","12","0.005056890193372965"
"0.8.4","13","0.005478297360241413"
"0.8.5","56","0.023598819971084595"
"0.8.6","244","0.10282342880964279"
"0.8.7","338","0.1424357295036316"
"0.9.0","65","0.02739148773252964"
