"0.0.1","3","9.84898186288774E-4"
"0.0.2","5","0.001641497015953064"
"0.0.3","2","6.5659882966429E-4"
"0.1.0","4","0.00131319765932858"
"0.1.1","4","0.00131319765932858"
"0.2.0","4","0.00131319765932858"
"0.1.2","2","6.5659882966429E-4"
"0.1.3","3","9.84898186288774E-4"
"0.2.1","5","0.001641497015953064"
"0.2.2","4","0.00131319765932858"
"0.2.3","1","3.28299414832145E-4"
"0.3.0","1","3.28299414832145E-4"
"0.3.1","278","0.09126723557710648"
"0.3.2","191","0.06270518898963928"
"0.3.3","4","0.00131319765932858"
"0.3.4","5","0.001641497015953064"
"0.3.5","3","9.84898186288774E-4"
"0.3.6","4","0.00131319765932858"
"0.3.7","2","6.5659882966429E-4"
"0.4.0","17","0.00558108976110816"
"0.5.0","222","0.07288246601819992"
"0.6.0","1218","0.3998686671257019"
"0.6.1","928","0.3046618402004242"
"0.6.2","109","0.035784635692834854"
"0.7.0","27","0.008864084258675575"
