"0.3.0","6","0.0324324332177639"
"0.3.1","6","0.0324324332177639"
"0.3.2","7","0.037837836891412735"
"0.3.3","5","0.027027027681469917"
"0.3.4","5","0.027027027681469917"
"0.3.5","7","0.037837836891412735"
"0.3.6","6","0.0324324332177639"
"0.3.7","6","0.0324324332177639"
"0.4.0","6","0.0324324332177639"
"0.5.0","9","0.0486486479640007"
"0.6.0","11","0.05945945903658867"
"0.6.1","7","0.037837836891412735"
"0.6.2","6","0.0324324332177639"
"0.7.0","5","0.027027027681469917"
"0.8.0","6","0.0324324332177639"
"0.8.1","7","0.037837836891412735"
"0.8.2","10","0.054054055362939835"
"0.8.3","8","0.04324324429035187"
"0.8.4","10","0.054054055362939835"
"0.8.5","7","0.037837836891412735"
"0.8.6","13","0.07027027010917664"
"0.8.7","9","0.0486486479640007"
"0.9.0","9","0.0486486479640007"
"0.9.1","6","0.0324324332177639"
"0.9.2","8","0.04324324429035187"
