"0.3.0","1","0.0031645570416003466"
"0.3.1","1","0.0031645570416003466"
"0.3.2","2","0.006329114083200693"
"0.3.3","1","0.0031645570416003466"
"0.3.4","1","0.0031645570416003466"
"0.3.5","1","0.0031645570416003466"
"0.3.6","3","0.009493670426309109"
"0.3.7","1","0.0031645570416003466"
"0.4.0","1","0.0031645570416003466"
"0.5.0","1","0.0031645570416003466"
"0.6.0","1","0.0031645570416003466"
"0.6.1","1","0.0031645570416003466"
"0.6.2","1","0.0031645570416003466"
"0.7.0","1","0.0031645570416003466"
"0.8.0","5","0.01582278497517109"
"0.8.1","3","0.009493670426309109"
"0.8.2","3","0.009493670426309109"
"0.8.3","1","0.0031645570416003466"
"0.8.4","1","0.0031645570416003466"
"0.8.5","94","0.297468364238739"
"0.8.6","93","0.2943038046360016"
"0.8.7","2","0.006329114083200693"
"0.9.0","91","0.28797468543052673"
"0.9.1","2","0.006329114083200693"
"0.9.2","4","0.012658228166401386"
