"0.0.1","6","0.0014461316168308258"
"0.0.2","4","9.640877251513302E-4"
"0.0.3","4","9.640877251513302E-4"
"0.1.0","6","0.0014461316168308258"
"0.1.1","7","0.0016871534753590822"
"0.2.0","6","0.0014461316168308258"
"0.1.2","4","9.640877251513302E-4"
"0.1.3","4","9.640877251513302E-4"
"0.2.1","6","0.0014461316168308258"
"0.2.2","4","9.640877251513302E-4"
"0.2.3","4","9.640877251513302E-4"
"0.3.0","5","0.0012051096418872476"
"0.3.1","9","0.0021691974252462387"
"0.3.2","24","0.005784526467323303"
"0.3.3","7","0.0016871534753590822"
"0.3.4","10","0.002410219283774495"
"0.3.5","11","0.002651241375133395"
"0.3.6","10","0.002410219283774495"
"0.3.7","9","0.0021691974252462387"
"0.4.0","10","0.002410219283774495"
"0.5.0","14","0.0033743069507181644"
"0.6.0","20","0.00482043856754899"
"0.6.1","10","0.002410219283774495"
"0.6.2","16","0.003856350900605321"
"0.7.0","11","0.002651241375133395"
"0.8.0","122","0.02940467558801174"
"0.8.1","16","0.003856350900605321"
"0.8.2","11","0.002651241375133395"
"0.8.3","8","0.0019281754503026605"
"0.8.4","10","0.002410219283774495"
"0.8.5","7","0.0016871534753590822"
"0.8.6","44","0.01060496550053358"
"0.8.7","44","0.01060496550053358"
"0.9.0","186","0.0448300801217556"
"0.9.1","5","0.0012051096418872476"
"0.9.2","270","0.06507591903209686"
"0.9.3","29","0.006989635992795229"
"0.9.4","81","0.01952277682721615"
"0.9.5","20","0.00482043856754899"
"0.9.7","4","9.640877251513302E-4"
"0.9.6","4","9.640877251513302E-4"
"0.9.8","125","0.030127741396427155"
"0.9.9","2111","0.508797287940979"
"0.9.10","436","0.10508555918931961"
"0.9.12","395","0.09520366042852402"
