"0.0.1","41","0.009232155047357082"
"0.0.2","40","0.009006980806589127"
"0.0.3","40","0.009006980806589127"
"0.1.0","40","0.009006980806589127"
"0.1.1","40","0.009006980806589127"
"0.2.0","40","0.009006980806589127"
"0.1.2","40","0.009006980806589127"
"0.1.3","40","0.009006980806589127"
"0.2.1","40","0.009006980806589127"
"0.2.2","41","0.009232155047357082"
"0.2.3","40","0.009006980806589127"
"0.3.0","40","0.009006980806589127"
"0.3.1","93","0.020941229537129402"
"0.3.2","49","0.011033550836145878"
"0.3.3","41","0.009232155047357082"
"0.3.4","41","0.009232155047357082"
"0.3.5","41","0.009232155047357082"
"0.3.6","41","0.009232155047357082"
"0.3.7","40","0.009006980806589127"
"0.4.0","42","0.009457329288125038"
"0.5.0","45","0.01013285294175148"
"0.6.0","51","0.011483900249004364"
"0.6.1","42","0.009457329288125038"
"0.6.2","46","0.010358027182519436"
"0.7.0","43","0.009682503528892994"
"0.8.0","228","0.05133978649973869"
"0.8.1","54","0.012159423902630806"
"0.8.2","43","0.009682503528892994"
"0.8.3","44","0.009907678700983524"
"0.8.4","50","0.011258725076913834"
"0.8.5","43","0.009682503528892994"
"0.8.6","81","0.018239134922623634"
"0.8.7","71","0.015987390652298927"
"0.9.0","267","0.06012159585952759"
"0.9.1","42","0.009457329288125038"
"0.9.2","315","0.07092997431755066"
"0.9.3","66","0.014861517585814"
"0.9.4","105","0.02364332415163517"
"0.9.5","50","0.011258725076913834"
"0.9.7","41","0.009232155047357082"
"0.9.6","42","0.009457329288125038"
"0.9.8","115","0.025895068421959877"
"0.9.9","1087","0.24476468563079834"
"0.9.10","555","0.12497185170650482"
"0.9.12","45","0.01013285294175148"
