"0.6.0","156","0.0056232428178191185"
"0.6.1","18","6.488356739282608E-4"
"0.6.2","6","2.1627856767736375E-4"
"0.7.0","7","2.5232500047422945E-4"
"0.8.0","11","3.965107025578618E-4"
"0.8.1","6","2.1627856767736375E-4"
"0.8.2","213","0.007677888963371515"
"0.8.3","12","4.325571353547275E-4"
"0.8.4","138","0.004974407143890858"
"0.8.5","85","0.0030639462638646364"
"0.8.6","502","0.018095307052135468"
"0.8.7","307","0.011066253297030926"
"0.9.0","92","0.0033162713516503572"
"0.9.1","21","7.569749723188579E-4"
"0.9.2","824","0.029702257364988327"
"0.9.3","2557","0.09217071533203125"
"0.9.4","2997","0.10803114622831345"
"0.9.5","3431","0.12367529422044754"
"0.9.6","138","0.004974407143890858"
"0.9.7","53","0.0019104606471955776"
"0.9.8","10438","0.3762526214122772"
"0.9.9","5730","0.20654603838920593"
