"0.6.0","224","0.005955071188509464"
"0.6.1","11","2.924365398939699E-4"
"0.6.2","7","1.8609597464092076E-4"
"0.7.0","11","2.924365398939699E-4"
"0.8.0","16","4.253622319083661E-4"
"0.8.1","14","3.721919492818415E-4"
"0.8.2","126","0.0033497274853289127"
"0.8.3","13","3.45606793416664E-4"
"0.8.4","93","0.0024724178947508335"
"0.8.5","43","0.0011431609746068716"
"0.8.6","1102","0.02929682284593582"
"0.8.7","558","0.014834507368505001"
"0.9.0","532","0.014143293723464012"
"0.9.1","12","3.1902166665531695E-4"
"0.9.2","670","0.01781204342842102"
"0.9.3","1687","0.044849127531051636"
"0.9.4","2079","0.05527050420641899"
"0.9.5","1142","0.030360229313373566"
"0.9.6","4","1.0634055797709152E-4"
"0.9.7","8","2.1268111595418304E-4"
"0.9.8","7586","0.20167486369609833"
"0.9.9","3574","0.09501528739929199"
"0.9.10","11802","0.3137578070163727"
"0.9.12","6301","0.1675129532814026"
