"0.0.1","8","0.004034291487187147"
"0.0.2","7","0.003530004993081093"
"0.0.3","5","0.002521432237699628"
"0.1.0","7","0.003530004993081093"
"0.1.1","5","0.002521432237699628"
"0.2.0","7","0.003530004993081093"
"0.1.2","7","0.003530004993081093"
"0.1.3","5","0.002521432237699628"
"0.2.1","8","0.004034291487187147"
"0.2.2","5","0.002521432237699628"
"0.2.3","6","0.0030257184989750385"
"0.3.0","6","0.0030257184989750385"
"0.3.1","203","0.10237014293670654"
"0.3.2","111","0.05597579479217529"
"0.3.3","9","0.0045385779812932014"
"0.3.4","7","0.003530004993081093"
"0.3.5","8","0.004034291487187147"
"0.3.6","4","0.0020171457435935736"
"0.3.7","6","0.0030257184989750385"
"0.4.0","9","0.0045385779812932014"
"0.5.0","16","0.008068582974374294"
"0.6.0","283","0.1427130550146103"
"0.6.1","46","0.023197175934910774"
"0.6.2","124","0.06253151595592499"
"0.7.0","135","0.0680786669254303"
"0.8.0","946","0.4770549535751343"
