"0.0.1","11","0.00411676662042737"
"0.0.2","8","0.002994012087583542"
"0.0.3","8","0.002994012087583542"
"0.1.0","7","0.002619760576635599"
"0.1.1","7","0.002619760576635599"
"0.2.0","5","0.0018712574383243918"
"0.1.2","9","0.003368263365700841"
"0.1.3","10","0.0037425148766487837"
"0.2.1","6","0.0022455090656876564"
"0.2.2","7","0.002619760576635599"
"0.2.3","12","0.004491018131375313"
"0.3.0","9","0.003368263365700841"
"0.3.1","247","0.09244012087583542"
"0.3.2","1655","0.6193862557411194"
"0.3.3","6","0.0022455090656876564"
"0.3.4","6","0.0022455090656876564"
"0.3.5","8","0.002994012087583542"
"0.3.6","9","0.003368263365700841"
"0.3.7","7","0.002619760576635599"
"0.4.0","33","0.012350299395620823"
"0.5.0","183","0.06848802417516708"
"0.6.0","335","0.12537425756454468"
"0.6.1","84","0.03143712505698204"
