"0.3.0","3","0.0260869562625885"
"0.3.1","3","0.0260869562625885"
"0.3.2","7","0.06086956337094307"
"0.3.3","6","0.052173912525177"
"0.3.4","3","0.0260869562625885"
"0.3.5","6","0.052173912525177"
"0.3.6","4","0.03478260710835457"
"0.3.7","3","0.0260869562625885"
"0.4.0","7","0.06086956337094307"
"0.5.0","6","0.052173912525177"
"0.6.0","6","0.052173912525177"
"0.6.1","6","0.052173912525177"
"0.6.2","3","0.0260869562625885"
"0.7.0","3","0.0260869562625885"
"0.8.0","5","0.043478261679410934"
"0.8.1","3","0.0260869562625885"
"0.8.2","4","0.03478260710835457"
"0.8.3","3","0.0260869562625885"
"0.8.4","3","0.0260869562625885"
"0.8.5","6","0.052173912525177"
"0.8.6","7","0.06086956337094307"
"0.8.7","4","0.03478260710835457"
"0.9.0","4","0.03478260710835457"
"0.9.1","3","0.0260869562625885"
"0.9.2","7","0.06086956337094307"
