"0.3.0","4","0.03361344709992409"
"0.3.1","5","0.042016807943582535"
"0.3.2","4","0.03361344709992409"
"0.3.3","2","0.016806723549962044"
"0.3.4","1","0.008403361774981022"
"0.3.5","1","0.008403361774981022"
"0.3.6","2","0.016806723549962044"
"0.3.7","1","0.008403361774981022"
"0.4.0","3","0.02521008439362049"
"0.5.0","1","0.008403361774981022"
"0.6.0","2","0.016806723549962044"
"0.6.1","4","0.03361344709992409"
"0.6.2","1","0.008403361774981022"
"0.7.0","6","0.05042016878724098"
"0.8.0","8","0.06722689419984818"
"0.8.1","8","0.06722689419984818"
"0.8.2","6","0.05042016878724098"
"0.8.3","15","0.1260504275560379"
"0.8.4","5","0.042016807943582535"
"0.8.5","6","0.05042016878724098"
"0.8.6","5","0.042016807943582535"
"0.8.7","6","0.05042016878724098"
"0.9.0","7","0.05882352963089943"
"0.9.1","5","0.042016807943582535"
"0.9.2","11","0.09243697673082352"
