"0.3.0","9","0.03345724940299988"
"0.3.1","11","0.04089219495654106"
"0.3.2","61","0.22676579654216766"
"0.3.3","5","0.01858736015856266"
"0.3.4","5","0.01858736015856266"
"0.3.5","5","0.01858736015856266"
"0.3.6","5","0.01858736015856266"
"0.3.7","46","0.17100371420383453"
"0.4.0","5","0.01858736015856266"
"0.5.0","9","0.03345724940299988"
"0.6.0","5","0.01858736015856266"
"0.6.1","26","0.09665427356958389"
"0.6.2","8","0.029739776626229286"
"0.7.0","5","0.01858736015856266"
"0.8.0","22","0.08178438991308212"
"0.8.1","42","0.15613383054733276"
