"0.6.0","176","0.005801878869533539"
"0.6.1","10","3.2965221907943487E-4"
"0.6.2","7","2.3075654462445527E-4"
"0.7.0","8","2.637217694427818E-4"
"0.8.0","9","2.9668700881302357E-4"
"0.8.1","14","4.6151308924891055E-4"
"0.8.2","164","0.005406296346336603"
"0.8.3","15","4.944783286191523E-4"
"0.8.4","236","0.007779792416840792"
"0.8.5","42","0.001384539296850562"
"0.8.6","510","0.016812263056635857"
"0.8.7","630","0.020768089219927788"
"0.9.0","217","0.007153453305363655"
"0.9.1","21","6.92269648425281E-4"
"0.9.2","731","0.02409757673740387"
"0.9.3","1884","0.062106478959321976"
"0.9.4","3628","0.11959782242774963"
"0.9.5","2629","0.0866655707359314"
"0.9.6","17","5.604087491519749E-4"
"0.9.7","48","0.0015823306748643517"
"0.9.8","6136","0.2022746056318283"
"0.9.9","5330","0.17570462822914124"
"0.9.10","7873","0.25953519344329834"
